;Apr20_TPC_06-02-02_HMW;Apr20_TPC_06-02-02_HMW (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
650,420;0,1272603;0,01569077;
652,284;0,1264886;0,01545218;
654,148;0,1259678;0,01546006;
656,011;0,1253053;0,01532169;
657,875;0,1246677;0,01520378;
659,739;0,1241232;0,01517449;
661,602;0,1235686;0,01513083;
663,466;0,1226558;0,01472471;
665,330;0,1211596;0,01373087;
667,193;0,1206051;0,01367456;
669,057;0,1212957;0,01485923;
670,921;0,1204292;0,01448257;
672,784;0,1197004;0,01423959;
674,648;0,1190234;0,0140445;
676,512;0,1183394;0,0138383;
678,375;0,1176296;0,01360243;
680,239;0,1170808;0,01352362;
682,103;0,1165492;0,0134582;
683,966;0,1160559;0,01342731;
685,830;0,1152928;0,01312281;
687,694;0,1146563;0,01294117;
689,557;0,1142261;0,01296215;
691,421;0,1138695;0,01305314;
693,285;0,1133379;0,01296545;
695,149;0,1129268;0,01299476;
697,012;0,1124575;0,0129623;
698,876;0,1119659;0,01290407;
700,740;0,1113684;0,01273656;
702,603;0,1106314;0,01242606;
704,467;0,1096962;0,01191395;
706,331;0,1088944;0,01153193;
708,194;0,108205;0,01125894;
710,058;0,1075764;0,01104355;
711,922;0,1067879;0,010665;
713,785;0,1061062;0,01039003;
715,649;0,1055011;0,01018851;
717,513;0,1049008;0,009988625;
719,376;0,1042944;0,009779584;
721,240;0,1037771;0,009656465;
723,104;0,1031733;0,009443947;
724,967;0,1025876;0,009246354;
726,831;0,102013;0,009056955;
728,695;0,1015093;0,008935522;
730,558;0,1009553;0,008760856;
732,422;0,100414;0,008596053;
734,286;0,09978793;0,008343509;
736,149;0,09925971;0,008186034;
738,013;0,09878021;0,008074471;
739,877;0,09839657;0,00805599;
741,740;0,09810057;0,008122397;
743,604;0,09776315;0,00814467;
745,468;0,09731676;0,008055266;
747,331;0,09691145;0,008004283;
749,195;0,09661239;0,00805691;
751,059;0,09628623;0,008079822;
752,922;0,09591849;0,008058563;
754,786;0,09570085;0,008184848;
756,650;0,09543338;0,008258754;
758,513;0,09499887;0,008163116;
760,377;0,09458969;0,008090315;
762,241;0,09440376;0,008238295;
764,104;0,09417214;0,008338151;
765,968;0,09386437;0,008359446;
767,832;0,09358962;0,008411356;
769,695;0,09335805;0,008504078;
771,559;0,0930986;0,00856658;
773,423;0,09281321;0,008600814;
775,286;0,09258063;0,008685559;
777,150;0,09243684;0,008856805;
779,014;0,09231923;0,009051978;
780,877;0,09214605;0,009189343;
782,741;0,09190671;0,00925833;
784,605;0,09161572;0,009273484;
786,468;0,09138484;0,009346565;
788,332;0,09111556;0,009379088;
790,196;0,09071433;0,009277532;
792,059;0,09028422;0,009144987;
793,923;0,0897678;0,008924041;
795,787;0,0893602;0,008809839;
797,650;0,08878649;0,008527466;
799,514;0,08817996;0,008210246;
801,378;0,0876942;0,008011775;
803,241;0,08733244;0,007935307;
805,105;0,08692495;0,007811132;
806,969;0,08640262;0,007570159;
808,832;0,08587684;0,007323794;
810,696;0,08542341;0,007147852;
812,560;0,0848356;0,006835617;
814,423;0,08413801;0,006411719;
816,287;0,0834052;0,005950728;
818,151;0,08274105;0,00555654;
820,014;0,08207978;0,005163389;
821,878;0,08148893;0,004838838;
823,742;0,08093148;0,004545886;
825,605;0,08031628;0,004193392;
827,469;0,07966613;0,003804182;
829,333;0,0790654;0,003462626;
831,196;0,07849497;0,003149636;
833,060;0,07800702;0,00291739;
834,924;0,0775329;0,002697275;
836,787;0,07703553;0,002452211;
838,651;0,07646503;0,002132333;
840,515;0,07582535;0,001741606;
842,378;0,07522059;0,001384155;
844,242;0,07471333;0,001122568;
846,106;0,0741934;0,0008466934;
847,969;0,07365036;0,0005460953;
849,833;0,07311645;0,0002530353;
851,697;0,07266274;3,859417E-5;
853,560;0,07224015;-0,0001462867;
855,424;0,07190749;-0,0002427977;
857,288;0,07163311;-0,0002825592;
859,151;0,07138013;-0,0003024551;
861,015;0,07109554;-0,0003554658;
862,879;0,07086865;-0,0003522806;
864,742;0,07070732;-0,0002850125;
866,606;0,0705766;-0,0001886111;
868,470;0,07042077;-0,0001187894;
870,333;0,07036146;4,611428E-5;
872,197;0,07031622;0,0002236473;
874,061;0,07029925;0,0004280359;
875,924;0,07023092;0,0005796455;
877,788;0,07013408;0,0007013408;
879,652;0,07019206;0,0009764786;
881,515;0,07033631;0,001336507;
883,379;0,07030063;0,001515239;
885,243;0,07021874;0,001646408;
887,106;0,07014573;0,001785113;
888,970;0,07020403;0,002053809;
890,834;0,07029523;0,002354079;
892,697;0,07032608;0,002592683;
894,561;0,07038577;0,002858837;
896,425;0,07052577;0,00320402;
898,288;0,0706588;0,003540955;
900,152;0,07075602;0,003840811;
902,016;0,07083775;0,004123919;
903,879;0,07105925;0,004545566;
905,743;0,0713862;0,00507142;
907,607;0,07167719;0,005560081;
909,470;0,07195816;0,00603752;
911,334;0,07226361;0,006538233;
913,198;0,07259121;0,007059904;
915,061;0,07300518;0,007666758;
916,925;0,07335072;0,008203999;
918,789;0,07362008;0,008663908;
920,652;0,07385461;0,009087823;
922,516;0,074125;0,009546455;
924,380;0,07443607;0,01004463;
926,243;0,07480972;0,01060425;
928,107;0,07522413;0,01120352;
929,971;0,07563994;0,01180307;
931,834;0,07608206;0,01242784;
933,698;0,07659382;0,01312115;
935,562;0,07711438;0,01382217;
937,425;0,0777541;0,01464129;
939,289;0,07841736;0,01548287;
941,153;0,07906563;0,01630841;
943,016;0,07976368;0,01718268;
944,880;0,08049051;0,01808468;
946,744;0,08122359;0,01899191;
948,607;0,08192705;0,01986848;
950,471;0,08262472;0,02073825;
952,335;0,083392;0,02167662;
954,198;0,08421171;0,02266642;
956,062;0,08502972;0,02365352;
957,926;0,08583348;0,02462539;
959,789;0,08663834;0,02559738;
961,653;0,08747158;0,02659678;
963,517;0,08838877;0,02767917;
965,380;0,08937161;0,02882625;
967,244;0,09040809;0,03002602;
969,108;0,09141545;0,03119573;
970,972;0,09249486;0,03243655;
972,835;0,09356834;0,03367052;
974,699;0,09455174;0,0348135;
976,563;0,09553711;0,03595753;
978,426;0,0965078;0,03708597;
980,290;0,09740089;0,03813591;
982,154;0,09830115;0,03919214;
984,017;0,09928276;0,04032882;
985,881;0,1003593;0,04155955;
987,745;0,1014559;0,04280948;
989,608;0,1025872;0,04409326;
991,472;0,1038068;0,04546447;
993,336;0,1051323;0,04694068;
995,199;0,1064632;0,04842151;
997,063;0,1078257;0,04993302;
998,927;0,1092317;0,05148727;
1000,790;0,1107313;0,05313424;
1002,654;0,112294;0,05484355;
1004,518;0,1138751;0,0565704;
1006,381;0,1154066;0,05824689;
1008,245;0,1170059;0,05999033;
1010,109;0,1186102;0,06173802;
1011,972;0,1202583;0,06352864;
1013,836;0,1218924;0,0653045;
1015,700;0,1235115;0,06706462;
1017,563;0,1249981;0,06869148;
1019,427;0,1263882;0,07022098;
1021,291;0,1276976;0,07166914;
1023,154;0,1288196;0,07292902;
1025,018;0,1298367;0,07408331;
1026,882;0,1307859;0,07516897;
1028,745;0,1316668;0,07618559;
1030,609;0,1324883;0,07714206;
1032,473;0,1331641;0,07795207;
1034,336;0,1337496;0,0786711;
1036,200;0,1341654;0,07921971;
1038,064;0,1344573;0,07964367;
1039,927;0,1346562;0,0799739;
1041,791;0,13467;0,08011834;
1043,655;0,134469;0,08004735;
1045,518;0,1341102;0,07981775;
1047,382;0,133657;0,07949318;
1049,246;0,1331719;0,07913598;
1051,109;0,1326013;0,07869259;
1052,973;0,132017;0,07823483;
1054,837;0,1313299;0,07767361;
1056,700;0,1305709;0,07703975;
1058,564;0,1298582;0,07645167;
1060,428;0,129229;0,07594631;
1062,291;0,128517;0,07535759;
1064,155;0,127734;0,07469717;
1066,019;0,1270829;0,074168;
1067,882;0,1264363;0,07364265;
1069,746;0,1257184;0,07304547;
1071,610;0,1249967;0,07244384;
1073,473;0,1241967;0,07176322;
1075,337;0,1233148;0,0710001;
1077,201;0,1223774;0,07018094;
1079,064;0,1213747;0,06929574;
1080,928;0,1203313;0,06836935;
1082,792;0,1192531;0,0674075;
1084,655;0,1180484;0,06631858;
1086,519;0,1167929;0,06517825;
1088,383;0,1155876;0,06408754;
1090,246;0,1143666;0,06298046;
1092,110;0,1130267;0,06175396;
1093,974;0,1117282;0,06056828;
1095,837;0,110448;0,05940033;
1097,701;0,1091846;0,05824867;
1099,565;0,107913;0,05708818;
1101,428;0,1067228;0,05600855;
1103,292;0,105641;0,0550367;
1105,156;0,1047298;0,05423495;
1107,019;0,1038948;0,05350883;
1108,883;0,1030612;0,05278353;
1110,747;0,1022998;0,0521299;
1112,610;0,1016571;0,05159447;
1114,474;0,1010895;0,05113361;
1116,338;0,1005678;0,05071801;
1118,201;0,1000213;0,05027718;
1120,065;0,09949362;0,04985463;
1121,929;0,09886602;0,04933163;
1123,792;0,09813212;0,04870179;
1125,656;0,09737017;0,0480434;
1127,520;0,09651401;0,04729029;
1129,383;0,09547634;0,04635516;
1131,247;0,09433052;0,04531137;
1133,111;0,09311852;0,04420088;
1134,974;0,09192422;0,04310761;
1136,838;0,0907805;0,04206442;
1138,702;0,08979956;0,04118352;
1140,565;0,08891184;0,04039535;
1142,429;0,08809562;0,03967818;
1144,293;0,08732559;0,03900673;
1146,156;0,0865834;0,03836263;
1148,020;0,08595795;0,0378348;
1149,884;0,08541792;0,03739191;
1151,747;0,08478341;0,03685407;
1153,611;0,08417089;0,03633776;
1155,475;0,0836074;0,03587001;
1157,338;0,08306799;0,03542587;
1159,202;0,08256761;0,03502031;
1161,066;0,08206418;0,03461124;
1162,929;0,08150367;0,03414464;
1164,793;0,08095602;0,03369044;
1166,657;0,0805163;0,03334374;
1168,520;0,08013058;0,03305058;
1170,384;0,07975964;0,03277176;
1172,248;0,07945625;0,03256006;
1174,111;0,07905932;0,03225437;
1175,975;0,07859712;0,03188299;
1177,839;0,07821725;0,03159351;
1179,702;0,07795964;0,03142586;
1181,566;0,07773297;0,03128872;
1183,430;0,07753263;0,03117748;
1185,293;0,0773951;0,03112863;
1187,157;0,07737775;0,03119956;
1189,021;0,07748013;0,03138979;
1190,884;0,07771067;0,03170777;
1192,748;0,07803227;0,03211641;
1194,612;0,07843079;0,03260156;
1196,475;0,07892974;0,03318673;
1198,339;0,07948513;0,03382794;
1200,203;0,08001628;0,03444451;
1202,066;0,08055337;0,03506663;
1203,930;0,08108569;0,03568358;
1205,794;0,08156631;0,03624843;
1207,657;0,08208647;0,03685245;
1209,521;0,08263992;0,03748935;
1211,385;0,08313693;0,03806943;
1213,248;0,08367674;0,03869194;
1215,112;0,08419462;0,03929214;
1216,976;0,08468708;0,03986653;
1218,839;0,085209;0,04047001;
1220,703;0,0856967;0,0410389;
1222,567;0,08609934;0,04152235;
1224,430;0,08645743;0,04196089;
1226,294;0,08676925;0,04235279;
1228,158;0,08708871;0,04275196;
1230,021;0,08739956;0,04314217;
1231,885;0,08766457;0,04348617;
1233,749;0,08786554;0,04376578;
1235,612;0,08801529;0,04399381;
1237,476;0,08811788;0,04417433;
1239,340;0,08813747;0,04427149;
1241,203;0,08805856;0,0442698;
1243,067;0,08802446;0,04431259;
1244,931;0,08795367;0,04431833;
1246,795;0,08786049;0,04430134;
1248,658;0,08773561;0,04425231;
1250,522;0,08760138;0,0441936;
1252,386;0,08747407;0,04414146;
1254,249;0,08738209;0,04412432;
1256,113;0,08732448;0,04414122;
1257,977;0,08724785;0,04413876;
1259,840;0,08713542;0,04410018;
1261,704;0,08700609;0,04404437;
1263,568;0,086787;0,04389848;
1265,431;0,08654779;0,04373214;
1267,295;0,08629054;0,04354744;
1269,159;0,08605434;0,04338347;
1271,022;0,08589275;0,0432938;
1272,886;0,08571818;0,04319082;
1274,750;0,08552461;0,04306854;
1276,613;0,0853433;0,0429582;
1278,477;0,08524502;0,04293059;
1280,341;0,08524444;0,04300035;
1282,204;0,08524553;0,04307149;
1284,068;0,08527173;0,04316744;
1285,932;0,08542855;0,04339369;
1287,795;0,08571557;0,04374985;
1289,659;0,08597004;0,04407316;
1291,523;0,08618745;0,04435911;
1293,386;0,08650966;0,04474957;
1295,250;0,08693956;0,04524742;
1297,114;0,08736435;0,04573987;
1298,977;0,08772743;0,04617032;
1300,841;0,08810995;0,04661992;
1302,705;0,08854131;0,04711806;
1304,568;0,08898112;0,04762438;
1306,432;0,08945658;0,04816606;
1308,296;0,08988164;0,04865705;
1310,159;0,09029;0,04913107;
1312,023;0,09075821;0,04966465;
1313,887;0,09122615;0,0501977;
1315,750;0,09160631;0,05064268;
1317,614;0,09206055;0,05116147;
1319,478;0,09256862;0,05173381;
1321,341;0,09293559;0,05216478;
1323,205;0,09333889;0,05263181;
1325,069;0,09388059;0,05323697;
1326,932;0,09444588;0,05386546;
1328,796;0,09507713;0,05455964;
1330,660;0,0957343;0,05527947;
1332,523;0,0963666;0,05597417;
1334,387;0,09697561;0,05664532;
1336,251;0,09773722;0,05746882;
1338,114;0,09888013;0,05867335;
1339,978;0,100217;0,06007163;
1341,842;0,1010472;0,06096287;
1343,705;0,1017943;0,0617709;
1345,569;0,102827;0,06286416;
1347,433;0,1039399;0,0640374;
1349,296;0,10508;0,06523763;
1351,160;0,1062049;0,06642234;
1353,024;0,1073033;0,06758042;
1354,887;0,1085483;0,06888475;
1356,751;0,1096608;0,07005639;
1358,615;0,1106574;0,07111184;
1360,478;0,1119952;0,07250824;
1362,342;0,1138853;0,07445671;
1364,206;0,1152748;0,07590441;
1366,069;0,1160274;0,07671489;
1367,933;0,1171743;0,0779195;
1369,797;0,1182358;0,07903842;
1371,660;0,1189608;0,07982067;
1373,524;0,120322;0,08123886;
1375,388;0,1215678;0,08254133;
1377,251;0,1219432;0,08297329;
1379,115;0,1224249;0,08351128;
1380,979;0,1228855;0,08402795;
1382,842;0,1230795;0,08427779;
1384,706;0,1232368;0,08449065;
1386,570;0,123988;0,08529722;
1388,433;0,1244623;0,08582671;
1390,297;0,1238039;0,0852232;
1392,161;0,1233025;0,08477651;
1394,024;0,1237137;0,08524228;
1395,888;0,1239752;0,08555801;
1397,752;0,1236033;0,08524018;
1399,615;0,1234866;0,08517732;
1401,479;0,1225613;0,08430565;
1403,343;0,1216933;0,08349106;
1405,206;0,1212227;0,08307375;
1407,070;0,1201778;0,08208185;
1408,934;0,1188335;0,08079033;
1410,797;0,1175993;0,07960864;
1412,661;0,116118;0,07817975;
1414,525;0,1142834;0,07639729;
1416,388;0,1125639;0,07472974;
1418,252;0,1117761;0,07399367;
1420,116;0,1105004;0,07276955;
1421,979;0,1080094;0,0703299;
1423,843;0,1060901;0,06846171;
1425,707;0,1041841;0,06660666;
1427,570;0,1021361;0,06460943;
1429,434;0,100593;0,06311684;
1431,298;0,09893629;0,0615105;
1433,161;0,09688732;0,05951167;
1435,025;0,09570955;0,05838386;
1436,889;0,09552212;0,0582462;
1438,752;0,09400171;0,05677535;
1440,616;0,0923033;0,05512632;
1442,480;0,09124028;0,05411248;
1444,343;0,09023265;0,05315384;
1446,207;0,08937232;0,05234232;
1448,071;0,08863249;0,05165111;
1449,934;0,08736874;0,05043579;
1451,798;0,0857968;0,04891209;
1453,662;0,08428049;0,04744384;
1455,525;0,08360917;0,04682039;
1457,389;0,08375448;0,04701339;
1459,253;0,08186684;0,04517326;
1461,116;0,07963173;0,04298547;
1462,980;0,07828479;0,04168568;
1464,844;0,07757857;0,04102643;
1466,707;0,07589448;0,03938912;
1468,571;0,07381792;0,03735917;
1470,435;0,07249275;0,03608043;
1472,298;0,0723043;0,03593823;
1474,162;0,0716241;0,03530412;
1476,026;0,07069951;0,03442543;
1477,889;0,07006319;0,03383483;
1479,753;0,0698023;0,03361951;
1481,617;0,07009885;0,03396144;
1483,480;0,07033713;0,03424494;
1485,344;0,07066515;0,034618;
1487,208;0,07164241;0,03564014;
1489,071;0,07321103;0,03725347;
1490,935;0,07454503;0,03863201;
1492,799;0,07466056;0,03879191;
1494,662;0,07549555;0,03967111;
1496,526;0,07780376;0,04202336;
1498,390;0,07954619;0,04380967;
1500,253;0,08017146;0,04447866;
1502,117;0,0803322;0,04468295;
1503,981;0,08099205;0,04538619;
1505,844;0,08474535;0,04918273;
1507,708;0,08905846;0,0535389;
1509,572;0,08892839;0,05345174;
1511,435;0,08932683;0,05389293;
1513,299;0,09048225;0,05509095;
1515,163;0,0917918;0,05644294;
1517,026;0,09368016;0,05837357;
1518,890;0,09486782;0,05960336;
1520,754;0,0975562;0,06233371;
1522,618;0,1004258;0,06524508;
1524,481;0,1014448;0,06630581;
1526,345;0,103643;0,0685455;
1528,209;0,1055161;0,07045994;
1530,072;0,1065827;0,07156776;
1531,936;0,1087201;0,07374626;
1533,800;0,1122828;0,07734985;
1535,663;0,1131053;0,07821313;
1537,527;0,1138279;0,07897627;
1539,391;0,118918;0,08410685;
1541,254;0,1240971;0,0893263;
1543,118;0,1253098;0,09057913;
1544,982;0,1268541;0,09216352;
1546,845;0,1278708;0,09322005;
1548,709;0,1290877;0,0944767;
1550,573;0,1309949;0,09642347;
1552,436;0,132015;0,09748302;
1554,300;0,1330032;0,09851056;
1556,164;0,1338954;0,09944189;
1558,027;0,1378386;0,1034241;
1559,891;0,1435514;0,1091758;
1561,755;0,141206;0,1068691;
1563,618;0,139816;0,1055178;
1565,482;0,1403818;0,1061221;
1567,346;0,1409458;0,1067244;
1569,209;0,1422383;0,1080551;
1571,073;0,1426781;0,1085329;
1572,937;0,1414887;0,1073815;
1574,800;0,1422066;0,1081372;
1576,664;0,1442544;0,1102226;
1578,528;0,1435454;0,1095511;
1580,391;0,1423128;0,108356;
1582,255;0,1420697;0,1081501;
1584,119;0,1417706;0,1078882;
1585,982;0,1413444;0,1074989;
1587,846;0,140721;0,1069125;
1589,710;0,1400569;0,1062851;
1591,573;0,1391123;0,1053771;
1593,437;0,1382341;0,1045354;
1595,301;0,1373203;0,1036579;
1597,164;0,136265;0,1026388;
1599,028;0,13493;0,10134;
1600,892;0,1336816;0,1001275;
1602,755;0,1323665;0,09884828;
1604,619;0,130974;0,09749147;
1606,483;0,1294358;0,09598887;
1608,346;0,1280998;0,09468837;
1610,210;0,1265642;0,0931881;
1612,074;0,1248229;0,09148201;
1613,937;0,1230738;0,08976805;
1615,801;0,1224082;0,08913745;
1617,665;0,1216694;0,08843347;
1619,528;0,1195686;0,08636747;
1621,392;0,1179276;0,08476102;
1623,256;0,1173317;0,0841997;
1625,119;0,1160786;0,08298101;
1626,983;0,1145839;0,08152054;
1628,847;0,1132448;0,08021562;
1630,710;0,1115696;0,07857441;
1632,574;0,1098231;0,0768618;
1634,438;0,1091521;0,07622468;
1636,301;0,1087419;0,07584817;
1638,165;0,1067737;0,07391346;
1640,029;0,1046531;0,07182633;
1641,892;0,102848;0,07005459;
1643,756;0,1010319;0,06827168;
1645,620;0,09982358;0,06709653;
1647,483;0,09865614;0,06596209;
1649,347;0,09630329;0,06364214;
1651,211;0,09451501;0,06188665;
1653,074;0,09465982;0,06206413;
1654,938;0,09289303;0,0603299;
1656,802;0,09006176;0,05753107;
1658,665;0,0879141;0,05541576;
1660,529;0,08619957;0,05373346;
1662,393;0,0845969;0,05216292;
1664,256;0,08251856;0,0501166;
1666,120;0,08011385;0,04774379;
1667,984;0,07839904;0,04606079;
1669,847;0,07686022;0,04455367;
1671,711;0,07479106;0,0425161;
1673,575;0,07277337;0,04052989;
1675,438;0,07123446;0,03902236;
1677,302;0,06930773;0,03712691;
1679,166;0,06734754;0,03519789;
1681,029;0,06544242;0,03332383;
1682,893;0,06402856;0,03194095;
1684,757;0,06275113;0,03069437;
1686,620;0,06072396;0,02869797;
1688,484;0,05886797;0,02687263;
1690,348;0,05744855;0,02548376;
1692,211;0,05592498;0,02399066;
1694,075;0,05451474;0,02261077;
1695,939;0,05322548;0,02135177;
1697,802;0,05161228;0,01976872;
1699,666;0,05039358;0,01858008;
1701,530;0,04919787;0,01741433;
1703,393;0,04780628;0,0160526;
1705,257;0,04680144;0,01507751;
1707,121;0,04564559;0,01395133;
1708,984;0,0444852;0,01282051;
1710,848;0,04342728;0,01179206;
1712,712;0,04252891;0,01092306;
1714,575;0,04152695;0,009950384;
1716,439;0,0406085;0,009061118;
1718,303;0,03975258;0,008234289;
1720,166;0,03867578;0,007186478;
1722,030;0,03765714;0,00619674;
1723,894;0,03687546;0,005443866;
1725,757;0,03599691;0,004594034;
1727,621;0,03514531;0,003771051;
1729,485;0,03434851;0,003002777;
1731,348;0,03354165;0,002224359;
1733,212;0,03285768;0,001568726;
1735,076;0,03222121;0,0009605143;
1736,939;0,0312112;-2,1341E-5;
1738,803;0,03064475;-0,0005597117;
1740,667;0,0301755;-0,001000982;
1742,530;0,02967796;-0,001470628;
1744,394;0,02906607;-0,002054717;
1746,258;0,02854497;-0,002548111;
1748,121;0,02806513;-0,003000324;
1749,985;0,0276556;-0,003382313;
1751,849;0,02722104;-0,003789427;
1753,712;0,02671249;-0,004270611;
1755,576;0,0262385;-0,00471733;
1757,440;0,02589825;-0,005030397;
1759,303;0,02535925;-0,005542296;
1761,167;0,02495313;-0,005921393;
1763,031;0,0246238;-0,006223796;
1764,894;0,0241831;-0,006637658;
1766,758;0,02367789;-0,007116109;
1768,622;0,02323162;-0,007535704;
1770,485;0,02260432;-0,008136409;
1772,349;0,02216072;-0,008553505;
1774,213;0,02159851;-0,009089288;
1776,076;0,02111768;-0,009543785;
1777,940;0,02069969;-0,009935513;
1779,804;0,02041281;-0,01019622;
1781,667;0,0199452;-0,01063774;
1783,531;0,0196022;-0,01095473;
1785,395;0,01926455;-0,01126645;
1787,258;0,018944;-0,01156115;
