;Mar31_TPC_06-04-0_HMW;Mar31_TPC_06-04-0_HMW (baseline corrected);
Wavelength [nm];Absorbance;absorbance;
650,420;0,1226084;0,002742123;
652,284;0,1219557;0,00271984;
654,148;0,1212963;0,002685358;
656,011;0,1205983;0,002607015;
657,875;0,119965;0,002588058;
659,739;0,1193081;0,002540322;
661,602;0,1186592;0,002495453;
663,466;0,1180539;0,002489153;
665,330;0,1165441;0,001573298;
667,193;0,1162743;0,001892416;
669,057;0,117453;0,003655214;
670,921;0,1163408;0,003122138;
672,784;0,1156214;0,002977177;
674,648;0,1147324;0,002657717;
676,512;0,1143298;0,002820081;
678,375;0,1139537;0,003004282;
680,239;0,1134609;0,003067129;
682,103;0,1127657;0,00292305;
683,966;0,1123109;0,003014895;
685,830;0,1117975;0,003043632;
687,694;0,1115098;0,003293782;
689,557;0,1110718;0,00338916;
691,421;0,1105983;0,003444739;
693,285;0,1100688;0,003440102;
695,149;0,1096623;0,003554226;
697,012;0,109216;0,003624391;
698,876;0,1088895;0,003810282;
700,740;0,1083283;0,003757355;
702,603;0,1077999;0,003733173;
704,467;0,1071467;0,00358016;
706,331;0,1064965;0,003426249;
708,194;0,1057665;0,003188619;
710,058;0,1050273;0,002937865;
711,922;0,1044873;0,002882578;
713,785;0,1039543;0,002830402;
715,649;0,1033892;0,002742414;
717,513;0,1029359;0,00276253;
719,376;0,1024829;0,002779218;
721,240;0,102197;0,00295936;
723,104;0,101676;0,002900837;
724,967;0,101132;0,00281576;
726,831;0,1004985;0,00263769;
728,695;0,09993266;0,002523772;
730,558;0,09949583;0,002535397;
732,422;0,09897144;0,002456048;
734,286;0,09850276;0,002429019;
736,149;0,09810917;0,002473724;
738,013;0,09778703;0,002586569;
739,877;0,09752891;0,002760156;
741,740;0,09712785;0,002787542;
743,604;0,09689885;0,002983781;
745,468;0,09670246;0,003209442;
747,331;0,09643711;0,003362989;
749,195;0,09605267;0,00339432;
751,059;0,09582851;0,003582842;
752,922;0,09571684;0,003880795;
754,786;0,09562338;0,004193918;
756,650;0,09536093;0,004335067;
758,513;0,09517688;0,004551637;
760,377;0,09498267;0,004755097;
762,241;0,09480245;0,004969646;
764,104;0,09464586;0,005204932;
765,968;0,09450374;0,005451838;
767,832;0,09430229;0,005636575;
769,695;0,09420086;0,005918534;
771,559;0,09404761;0,006145904;
773,423;0,09387456;0,006350724;
775,286;0,09369991;0,006551213;
777,150;0,09375105;0,006974806;
779,014;0,09385426;0,007447796;
780,877;0,09381043;0,007771101;
782,741;0,09346613;0,007791322;
784,605;0,09321617;0,007903285;
786,468;0,09301398;0,008060443;
788,332;0,09270106;0,008104335;
790,196;0,09230184;0,008059399;
792,059;0,09199754;0,00810688;
793,923;0,09174733;0,00820599;
795,787;0,0914833;0,00828882;
797,650;0,0910561;0,008206052;
799,514;0,09055061;0,008042589;
801,378;0,08998355;0,007815167;
803,241;0,0896161;0,007785007;
805,105;0,08924027;0,007744121;
806,969;0,08889974;0,007736209;
808,832;0,08848251;0,00764931;
810,696;0,08796256;0,007457412;
812,560;0,08742847;0,007249122;
814,423;0,08692477;0,007068981;
816,287;0,08637768;0,006843249;
818,151;0,08583009;0,006614817;
820,014;0,08522941;0,006331121;
821,878;0,08471913;0,006135666;
823,742;0,08427989;0,006009126;
825,605;0,08379496;0,005834773;
827,469;0,08323128;0,005579571;
829,333;0,08274902;0,005403725;
831,196;0,082279;0,005238051;
833,060;0,08188582;0,005147173;
834,924;0,08147899;0,00504063;
836,787;0,08111269;0,00497261;
838,651;0,08073899;0,004895203;
840,515;0,08033467;0,004785214;
842,378;0,07986872;0,004611642;
844,242;0,07943871;0,004472073;
846,106;0,07901367;0,004335548;
847,969;0,07873147;0,004339973;
849,833;0,07849833;0,004391571;
851,697;0,07830942;0,004485539;
853,560;0,07820195;0,004659085;
855,424;0,07815952;0,004895845;
857,288;0,07805013;0,00506382;
859,151;0,07801556;0,00530482;
861,015;0,0779255;0,005488537;
862,879;0,07797006;0,005805102;
864,742;0,07804337;0,006148664;
866,606;0,07800354;0,006377336;
868,470;0,07790848;0,006549064;
870,333;0,07781921;0,006724861;
872,197;0,07770397;0,006872991;
874,061;0,07768932;0,00712003;
875,924;0,07768558;0,007376304;
877,788;0,07763293;0,00758202;
879,652;0,0775856;0,00779142;
881,515;0,07760352;0,008064434;
883,379;0,07756012;0,008274524;
885,243;0,07742995;0,008396241;
887,106;0,07737901;0,008595595;
888,970;0,07742204;0,008887351;
890,834;0,07743278;0,009145263;
892,697;0,07749754;0,009455644;
894,561;0,07750331;0,009705507;
896,425;0,07753457;0,009979331;
898,288;0,07761039;0,01029621;
900,152;0,07779416;0,01071954;
902,016;0,07797647;0,01113993;
903,879;0,07821337;0,01161345;
905,743;0,07852515;0,01216037;
907,607;0,07895333;0,01282225;
909,470;0,07933203;0,01343322;
911,334;0,07966248;0,01399452;
913,198;0,07998824;0,01454971;
915,061;0,08033396;0,01512346;
916,925;0,08068099;0,01569713;
918,789;0,08081682;0,01605823;
920,652;0,08083078;0,01629609;
922,516;0,08107617;0,01676403;
924,380;0,08136992;0,01727897;
926,243;0,08171597;0,01784488;
928,107;0,08218253;0,01852999;
929,971;0,08267748;0,01924216;
931,834;0,08318384;0,01996445;
933,698;0,08378286;0,02077811;
935,562;0,08430811;0,02151671;
937,425;0,08494181;0,02236249;
939,289;0,085725;0,02335651;
941,153;0,08642708;0,02426816;
943,016;0,08712622;0,02517562;
944,880;0,08800043;0,02625693;
946,744;0,08892997;0,02739235;
948,607;0,08981008;0,02847712;
950,471;0,09063511;0,02950561;
952,335;0,09154658;0,03061935;
954,198;0,0924992;0,03177305;
956,062;0,09341418;0,03288794;
957,926;0,09431488;0,03398739;
959,789;0,09522601;0,0350961;
961,653;0,09607787;0,0361444;
963,517;0,09693109;0,03719291;
965,380;0,09781463;0,03827063;
967,244;0,09874564;0,03939469;
969,108;0,09967171;0,0405127;
970,972;0,1005906;0,04162242;
972,835;0,1015227;0,04274428;
974,699;0,1025308;0,04394104;
976,563;0,103489;0,04508678;
978,426;0,1045256;0,04630988;
980,290;0,1055693;0,04753904;
982,154;0,1065748;0,04872885;
984,017;0,1076123;0,04994975;
985,881;0,108856;0,05137567;
987,745;0,1101349;0,05283583;
989,608;0,1114505;0,05433174;
991,472;0,1127263;0,05578675;
993,336;0,1139396;0,05717824;
995,199;0,1151534;0,05856929;
997,063;0,1164084;0,06000049;
998,927;0,1176202;0,06138754;
1000,790;0,1187563;0,06269796;
1002,654;0,1198272;0,06394215;
1004,518;0,1209747;0,0652619;
1006,381;0,12208;0,06653859;
1008,245;0,1231836;0,06781263;
1010,109;0,1242586;0,06905708;
1011,972;0,1253114;0,07027843;
1013,836;0,1263191;0,07145373;
1015,700;0,1272173;0,07251868;
1017,563;0,1280332;0,0735003;
1019,427;0,1288402;0,07447226;
1021,291;0,1295268;0,07532282;
1023,154;0,1301498;0,07610885;
1025,018;0,1307607;0,07688191;
1026,882;0,1313288;0,07761133;
1028,745;0,1317157;0,07815863;
1030,609;0,132029;0,07863148;
1032,473;0,1322642;0,07902543;
1034,336;0,132502;0,07942107;
1036,200;0,1326419;0,07971791;
1038,064;0,1326703;0,07990249;
1039,927;0,132646;0,08003353;
1041,791;0,1325374;0,08007933;
1043,655;0,1322552;0,07995078;
1045,518;0,1318877;0,07973609;
1047,382;0,1314325;0,07943288;
1049,246;0,1309486;0,07910024;
1051,109;0,130405;0,07870707;
1052,973;0,1298813;0,07833294;
1054,837;0,1293027;0,07790311;
1056,700;0,1286128;0,0773612;
1058,564;0,1278088;0,0767045;
1060,428;0,1269553;0,07599745;
1062,291;0,1260663;0,07525408;
1064,155;0,125289;0,07462177;
1066,019;0,1244567;0,07393362;
1067,882;0,1234764;0,07309668;
1069,746;0,1224189;0,0721819;
1071,610;0,1214786;0,07138348;
1073,473;0,1206323;0,07067844;
1075,337;0,119755;0,06994157;
1077,201;0,1187517;0,06907791;
1079,064;0,1177216;0,06818686;
1080,928;0,1167056;0,06730916;
1082,792;0,1156776;0,06641874;
1084,655;0,1146347;0,06551269;
1086,519;0,1135426;0,06455673;
1088,383;0,1123631;0,06351268;
1090,246;0,1111751;0,06245947;
1092,110;0,1099612;0,0613796;
1093,974;0,1088332;0,06038495;
1095,837;0,1076533;0,05933775;
1097,701;0,1065017;0,05831825;
1099,565;0,1053817;0,05732959;
1101,428;0,1043178;0,05639636;
1103,292;0,1032458;0,05545442;
1105,156;0,1021262;0,05446422;
1107,019;0,1010233;0,05349003;
1108,883;0,1000534;0,05264813;
1110,747;0,09913578;0,05185797;
1112,610;0,09813372;0,0509827;
1114,474;0,09707268;0,05004781;
1116,338;0,09608943;0,04919009;
1118,201;0,09504358;0,04826913;
1120,065;0,09400603;0,04735585;
1121,929;0,09294722;0,0464207;
1123,792;0,09183577;0,04543229;
1125,656;0,09073157;0,04445051;
1127,520;0,08963844;0,04347921;
1129,383;0,08848497;0,04244696;
1131,247;0,08734628;0,04142888;
1133,111;0,08627637;0,040479;
1134,974;0,08525945;0,03958152;
1136,838;0,08425796;0,03869887;
1138,702;0,08330584;0,03786502;
1140,565;0,08237;0,03704686;
1142,429;0,08151819;0,03631217;
1144,293;0,08077421;0,03568472;
1146,156;0,08001032;0,0350368;
1148,020;0,07928512;0,034427;
1149,884;0,07865623;0,03391297;
1151,747;0,07800835;0,03337937;
1153,611;0,07737321;0,03285797;
1155,475;0,07681232;0,03241026;
1157,338;0,0763154;0,03202598;
1159,202;0,07590197;0,03172464;
1161,066;0,07559517;0,0315294;
1162,929;0,07524078;0,03128603;
1164,793;0,07497344;0,03112918;
1166,657;0,07481311;0,03107881;
1168,520;0,07462577;0,0310009;
1170,384;0,07445356;0,03093761;
1172,248;0,07433447;0,0309269;
1174,111;0,07424531;0,03094562;
1175,975;0,07417143;0,0309791;
1177,839;0,07410473;0,03101925;
1179,702;0,07410194;0,03112281;
1181,566;0,0741384;0,03126513;
1183,430;0,07425391;0,03148598;
1185,293;0,07448575;0,03182267;
1187,157;0,07482293;0,03226421;
1189,021;0,07520095;0,03274609;
1190,884;0,07563752;0,03328604;
1192,748;0,07610174;0,03385315;
1194,612;0,07663702;0,03449084;
1196,475;0,07723396;0,03518973;
1198,339;0,07786659;0,03592381;
1200,203;0,07850268;0,03666089;
1202,066;0,07915896;0,03741769;
1203,930;0,07981302;0,03817179;
1205,794;0,08045345;0,03891181;
1207,657;0,08105406;0,03961155;
1209,521;0,08164417;0,04030033;
1211,385;0,08221124;0,04096561;
1213,248;0,08271125;0,04156339;
1215,112;0,08319877;0,04214822;
1216,976;0,08371451;0,04276083;
1218,839;0,08416531;0,04330805;
1220,703;0,08451989;0,04375861;
1222,567;0,08482404;0,0441583;
1224,430;0,08517349;0,04460286;
1226,294;0,08546954;0,04499358;
1228,158;0,085717;0,04533528;
1230,021;0,08594338;0,04565547;
1231,885;0,08615756;0,04596304;
1233,749;0,08628152;0,04617997;
1235,612;0,08633389;0,04632489;
1237,476;0,08639339;0,04647651;
1239,340;0,08641349;0,04658833;
1241,203;0,08638867;0,04665481;
1243,067;0,08631797;0,046675;
1244,931;0,08619484;0,04664235;
1246,795;0,08608315;0,04662073;
1248,658;0,08595437;0,04658163;
1250,522;0,08579307;0,0465096;
1252,386;0,08559412;0,04639952;
1254,249;0,08544638;0,04634026;
1256,113;0,0853679;0,04634987;
1257,977;0,08528485;0,04635451;
1259,840;0,08513296;0,04628992;
1261,704;0,08490345;0,04614733;
1263,568;0,08467947;0,04600989;
1265,431;0,08449992;0,04591648;
1267,295;0,0843788;0,04588113;
1269,159;0,08421649;0,04580422;
1271,022;0,08405691;0,04572966;
1272,886;0,08393438;0,04569177;
1274,750;0,08385468;0,04569635;
1276,613;0,08383595;0,04576152;
1278,477;0,08384533;0,04585445;
1280,341;0,08392093;0,04601322;
1282,204;0,08399076;0,04616586;
1284,068;0,0841297;0,04638725;
1285,932;0,0843981;0,04673775;
1287,795;0,08477466;0,04719604;
1289,659;0,08504947;0,04755224;
1291,523;0,08532028;0,04790408;
1293,386;0,08561969;0,04828417;
1295,250;0,08601025;0,04875507;
1297,114;0,08644357;0,04926837;
1298,977;0,08683507;0,04973952;
1300,841;0,08719417;0,05017792;
1302,705;0,08756328;0,05062599;
1304,568;0,087924;0,05106533;
1306,432;0,08831558;0,05153519;
1308,296;0,08868492;0,05198249;
1310,159;0,08897722;0,0523524;
1312,023;0,08937642;0,0528289;
1313,887;0,08980917;0,05333861;
1315,750;0,0900757;0,05368177;
1317,614;0,09049396;0,05417634;
1319,478;0,09097224;0,05473061;
1321,341;0,09120766;0,05504169;
1323,205;0,09147139;0,05538077;
1325,069;0,09185314;0,05583755;
1326,932;0,09225938;0,05631849;
1328,796;0,09279802;0,05693154;
1330,660;0,09336678;0,05757437;
1332,523;0,09393483;0,0582162;
1334,387;0,09448448;0,05883932;
1336,251;0,09526974;0,05969773;
1338,114;0,09649743;0,06099828;
1339,978;0,09776041;0,06233381;
1341,842;0,09819942;0,06284506;
1343,705;0,09861021;0,0633278;
1345,569;0,09944512;0,06423436;
1347,433;0,1003992;0,06525978;
1349,296;0,1014195;0,06635116;
1351,160;0,1023967;0,06739914;
1353,024;0,1033804;0,06845326;
1354,887;0,104454;0,06959703;
1356,751;0,105261;0,07047391;
1358,615;0,1059761;0,07125868;
1360,478;0,1072903;0,07264212;
1362,342;0,1092167;0,07463761;
1364,206;0,1100955;0,07558512;
1366,069;0,1102934;0,07585147;
1367,933;0,1111341;0,07676042;
1369,797;0,1119053;0,07759947;
1371,660;0,1125491;0,07831093;
1373,524;0,1139844;0,07981361;
1375,388;0,1148949;0,08079119;
1377,251;0,1149269;0,08088999;
1379,115;0,1152513;0,08128097;
1380,979;0,1154456;0,08154154;
1382,842;0,1155436;0,08170551;
1384,706;0,1157387;0,08196635;
1386,570;0,1167192;0,08301231;
1388,433;0,1170215;0,08337988;
1390,297;0,1161615;0,08258481;
1392,161;0,1157209;0,08220891;
1394,024;0,116304;0,08285639;
1395,888;0,1164234;0,08304002;
1397,752;0,1159648;0,08264527;
1399,615;0,1157019;0,08244604;
1401,479;0,1142859;0,08109348;
1403,343;0,1134497;0,08032041;
1405,206;0,1129524;0,07988605;
1407,070;0,1116732;0,07866952;
1408,934;0,1102021;0,07726077;
1410,797;0,1089508;0,07607167;
1412,661;0,1072224;0,07440516;
1414,525;0,1053406;0,072585;
1416,388;0,1039142;0,07122003;
1418,252;0,1037361;0,07110315;
1420,116;0,1025413;0,06996926;
1421,979;0,09987845;0,0673671;
1423,843;0,09810617;0,06565528;
1425,707;0,09609523;0,06370457;
1427,570;0,09444722;0,06211655;
1429,434;0,09346901;0,06119809;
1431,298;0,09204623;0,05983484;
1433,161;0,09022122;0,05806911;
1435,025;0,08966537;0,05757232;
1436,889;0,09023099;0,05819677;
1438,752;0,08845444;0,05647883;
1440,616;0,08674397;0,05482673;
1442,480;0,08562159;0,05376249;
1444,343;0,084636;0,05283482;
1446,207;0,08409937;0,0523559;
1448,071;0,08377516;0,05208917;
1449,934;0,08241329;0,05078455;
1451,798;0,08083942;0,04926771;
1453,662;0,07937051;0,04785562;
1455,525;0,07978855;0,04833025;
1457,389;0,0813532;0,04995129;
1459,253;0,07894929;0,04760354;
1461,116;0,07622745;0,04493765;
1462,980;0,07499892;0,04376486;
1464,844;0,07497719;0,04379865;
1466,707;0,07342667;0,04230344;
1468,571;0,07162625;0,04055812;
1470,435;0,07106646;0,04005322;
1472,298;0,07237774;0,04141919;
1474,162;0,07233114;0,04142706;
1476,026;0,07165587;0,04080606;
1477,889;0,07096466;0,04016892;
1479,753;0,07065906;0,03991718;
1481,617;0,07105085;0,04036263;
1483,480;0,07120375;0,04056898;
1485,344;0,0717171;0,04113558;
1487,208;0,0731665;0,04263804;
1489,071;0,07521863;0,04474303;
1490,935;0,07635413;0,04593118;
1492,799;0,07550069;0,0451302;
1494,662;0,07610442;0,0457862;
1496,526;0,07869099;0,04842484;
1498,390;0,08025531;0,05004103;
1500,253;0,08024695;0,05008435;
1502,117;0,07967076;0,04955965;
1503,981;0,08026889;0,05020907;
1505,844;0,08554324;0,05553453;
1507,708;0,09083843;0,06088064;
1509,572;0,08977518;0,05986813;
1511,435;0,08928423;0,05942771;
1513,299;0,08975533;0,05994917;
1515,163;0,09111103;0,06135504;
1517,026;0,09347211;0,06376611;
1518,890;0,09454899;0,06489278;
1520,754;0,09774479;0,06813821;
1522,618;0,100403;0,07084586;
1524,481;0,1009192;0,07141132;
1526,345;0,1026425;0,07318372;
1528,209;0,1037465;0,07433659;
1530,072;0,1043944;0,07503324;
1531,936;0,1063427;0,07703;
1533,800;0,1096104;0,08034609;
1535,663;0,1093797;0,08016354;
1537,527;0,1100895;0,08092143;
1539,391;0,1157764;0,08665609;
1541,254;0,1208584;0,09178576;
1543,118;0,1215268;0,09250172;
1544,982;0,1221219;0,09314408;
1546,845;0,1219047;0,09297407;
1548,709;0,122779;0,09389532;
1550,573;0,1242194;0,09538249;
1552,436;0,124565;0,09577479;
1554,300;0,1254863;0,09674256;
1556,164;0,1262848;0,09758732;
1558,027;0,130952;0,1023007;
1559,891;0,1353331;0,1067278;
1561,755;0,1316208;0,1030613;
1563,618;0,1296623;0,1011485;
1565,482;0,1292665;0,1007981;
1567,346;0,1292621;0,100839;
1569,209;0,1304628;0,1020849;
1571,073;0,1300972;0,1017643;
1572,937;0,128373;0,100085;
1574,800;0,1288039;0,1005605;
1576,664;0,1301331;0,1019342;
1578,528;0,1286406;0,1004861;
1580,391;0,1270929;0,09898261;
1582,255;0,1262464;0,09818018;
1584,119;0,1255429;0,09752054;
1585,982;0,124804;0,09682539;
1587,846;0,1239284;0,09599342;
1589,710;0,1231278;0,09523624;
1591,573;0,12223;0,09438166;
1593,437;0,1214235;0,09361836;
1595,301;0,120392;0,09262981;
1597,164;0,1192154;0,09149606;
1599,028;0,1179565;0,09027975;
1600,892;0,1168768;0,08924263;
1602,755;0,115694;0,08810222;
1604,619;0,1144477;0,08689813;
1606,483;0,1130533;0,08554581;
1608,346;0,1119107;0,08444519;
1610,210;0,1103909;0,0829672;
1612,074;0,1087504;0,0813683;
1613,937;0,1072226;0,07988202;
1615,801;0,107161;0,07986175;
1617,665;0,1063723;0,07911433;
1619,528;0,1042498;0,07703283;
1621,392;0,1029615;0,07578549;
1623,256;0,1025557;0,07542053;
1625,119;0,1013166;0,0742221;
1626,983;0,100242;0,07318798;
1628,847;0,09896949;0,07195585;
1630,710;0,09718762;0,07021422;
1632,574;0,09583192;0,06889862;
1634,438;0,09622668;0,06933334;
1636,301;0,09654029;0,06968678;
1638,165;0,09433738;0,06752356;
1640,029;0,09220929;0,06543502;
1641,892;0,09042375;0,0636889;
1643,756;0,08919449;0,06249893;
1645,620;0,08908946;0,06243305;
1647,483;0,08823201;0,06161462;
1649,347;0,0855749;0,0589964;
1651,211;0,08447063;0,05793089;
1653,074;0,08581518;0,05931407;
1654,938;0,0835169;0,05705428;
1656,802;0,08042338;0,05399913;
1658,665;0,0781646;0,05177859;
1660,529;0,0766325;0,05028459;
1662,393;0,07566715;0,04935722;
1664,256;0,07385962;0,04758754;
1666,120;0,07191028;0,04567593;
1667,984;0,07095997;0,04476321;
1669,847;0,07013263;0,04397335;
1671,711;0,06826848;0,04214654;
1673,575;0,0666302;0,04054548;
1675,438;0,06566291;0,0396153;
1677,302;0,06362274;0,0376121;
1679,166;0,06197751;0,03600372;
1681,029;0,06043668;0,03449962;
1682,893;0,05998762;0,03408717;
1684,757;0,05966917;0,03380521;
1686,620;0,05723969;0,03141209;
1688,484;0,05561907;0,02982772;
1690,348;0,05401725;0,02826202;
1692,211;0,05234068;0,02662146;
1694,075;0,05135178;0,02566844;
1695,939;0,05104355;0,02539598;
1697,802;0,04947308;0,02386116;
1699,666;0,04944494;0,02386856;
1701,530;0,04800394;0,02246298;
1703,393;0,04605761;0,02055195;
1705,257;0,04512432;0,01965385;
1707,121;0,04369764;0,01826223;
1708,984;0,04241537;0,01701491;
1710,848;0,04118504;0,01581943;
1712,712;0,04006749;0,01473661;
1714,575;0,03941198;0,01411571;
1716,439;0,03903872;0,01377695;
1718,303;0,03830157;0,01307419;
1720,166;0,03645457;0,01126147;
1722,030;0,03512822;0,009969287;
1723,894;0,03422622;0,009101339;
1725,757;0,03331762;0,008226683;
1727,621;0,03250351;0,007446416;
1729,485;0,03191518;0,006891807;
1731,348;0,03130586;0,006316105;
1733,212;0,03160163;0,00664539;
1735,076;0,03140346;0,006480616;
1736,939;0,02991597;0,005026418;
1738,803;0,02957692;0,004720557;
1740,667;0,02918084;0,004357555;
1742,530;0,02874703;0,003956724;
1744,394;0,02827542;0,00351798;
1746,258;0,02798673;0,003262053;
1748,121;0,02804406;0,003352044;
1749,985;0,02809941;0,00343995;
1751,849;0,02777347;0,003146454;
1753,712;0,02693171;0,002337045;
1755,576;0,02660381;0,002041389;
1757,440;0,02645231;0,001922035;
1759,303;0,02605013;0,001551889;
1761,167;0,02616659;0,001700285;
1763,031;0,02583573;0,00140127;
1764,894;0,0252171;0,0008143717;
1766,758;0,02495175;0,0005806518;
1768,622;0,02470173;0,0003621728;
1770,485;0,02444264;0,0001345217;
1772,349;0,0246696;0,0003928187;
1774,213;0,02395647;-0,0002890767;
1776,076;0,02333548;-0,0008789221;
1777,940;0,02275377;-0,001429599;
